Track : South Gotta Change |  Artist : Adia Victoria
Track : Thousand Mile Night |  Artist : Jonah Tolchin
Track : Worry |  Artist : Songhoy Blues
Track : Leadfoot |  Artist : No Sinner
Track : CRY |  Artist : Jon Batiste
Track : Brother |  Artist : Daniel Pearson
Track : My Babe |  Artist : Whitehorse
Track : Working Poor |  Artist : Fantastic Negrito
Track : The Well |  Artist : Marcus King
Track : Vagabond |  Artist : Aquila Young
Track : Let You Go |  Artist : Great Peacock
Track : My Church Is Black |  Artist : Me And That Man
Track : Good Evening |  Artist : Quaker City Night Hawks
Track : Click Click Domino (feat. Marcus King) |  Artist : Ida Mae
Track : California |  Artist : The Delta Saints
Track : Chains |  Artist : Rose Cousins
Track : Trinity Lane |  Artist : Lilly Hiatt
Track : Waiting for the Thunder |  Artist : Blackberry Smoke
Track : Prophet Story |  Artist : Cobi
Track : No Good |  Artist : KALEO
Track : Just to Be with You |  Artist : Aubrie Sellers
Track : It Runs Together |  Artist : Hard Working Americans
Track : Thinking 'Bout Myself |  Artist : Josh Teskey
Track : Unchained |  Artist : Devon Gilfillian
Track : Crawling Kingsnake - Edit |  Artist : The Black Keys
Track : Amen |  Artist : War & Pierce
Track : Lift Me Up (Leave Me Here) |  Artist : Brent Cowles

Track : The Bucket |  Artist : Kings of Leon
Track : Black Betty - Edit |  Artist : Spiderbait
Track : Juicebox |  Artist : The Strokes
Track : Get Over It |  Artist : OK Go
Track : Death By Diamonds And Pearls |  Artist : Band Of Skulls
Track : Dimension |  Artist : Wolfmother
Track : God Put a Smile upon Your Face |  Artist : Coldplay
Track : Bleed American |  Artist : Jimmy Eat World
Track : She Builds Quick Machines |  Artist : Velvet Revolver
Track : Too Much, Too Young, Too Fast |  Artist : Airbourne
Track : Chelsea Dagger |  Artist : The Fratellis
Track : Hit That |  Artist : The Offspring
Track : Back Against The Wall |  Artist : Cage The Elephant
Track : Spread Your Love |  Artist : Black Rebel Motorcycle Club
Track : This Fire |  Artist : Franz Ferdinand
Track : Outtathaway |  Artist : The Vines
Track : Chemistry |  Artist : Semisonic
Track : Shoot the Runner |  Artist : Kasabian
Track : The Dark Of The Matinée |  Artist : Franz Ferdinand
Track : Level |  Artist : The Raconteurs
Track : Pork And Beans |  Artist : Weezer
Track : Gasoline |  Artist : Audioslave
Track : Stockholm Syndrome |  Artist : Muse
Track : Henrietta |  Artist : The Fratellis
Track : Never Miss A Beat |  Artist : Kaiser Chiefs
Track : Mr. E's Beautiful Blues |  Artist : Eels
Track : Walk Idiot Walk |  Artist : The Hives
Track : Whatever Happened To My Rock 'N' Roll (Punk Song) |  Artist : Black Rebel Motorcycle Club
Track : Ball and Biscuit |  Artist : The White Stripes
Track : Sucker Train Blues |  Artist : Velvet Revolver
Track : Comfort Eagle |  Artist : Cake
Track : L.S.F. |  Artist : Kasabian
Track : Broken Boy Soldier |  Artist : The Raconteurs
Track : Waiting For The Sun |  Artist : Powderfinger
Track : Mountain Man |  Artist : Crash Kings
Track : Jenny Was A Friend Of Mine |  Artist : The Killers
Track : How I Could Just Kill a Man |  Artist : Rage Against The Machine
Track : Rollover D.J. |  Artist : Jet
Track : Heart In a Cage |  Artist : The Strokes
Track : Consoler Of The Lonely |  Artist : The Raconteurs
Track : The Yeah Yeah Yeah Song |  Artist : The Flaming Lips
Track : Ulysses |  Artist : Franz Ferdinand
Track : Love You Madly |  Artist : Cake
Track : No One Loves Me and Neither Do I |  Artist : Them Crooked Vultures
Track : Troublemaker |  Artist : Weezer
Track : Feeling Good |  Artist : Muse
Track : In One Ear |  Artist : Cage The Elephant
Track : New Born |  Artist : Muse
Track : Mohammed |  Artist : The Dandy Warhols
Track : Molly's Chambers |  Artist : Kings of Leon
Track : Runnin' Wild |  Artist : Airbourne
Track : The Hardest Button to Button |  Artist : The White Stripes
Track : I Just Don't Know What to Do With Myself |  Artist : The White Stripes
Track : Red Eyes And Tears |  Artist : Black Rebel Motorcycle Club
Track : Fake Tales Of San Francisco |  Artist : Arctic Monkeys
Track : Slow Hands |  Artist : Interpol
Track : Golden Touch - Full Length |  Artist : Razorlight
Track : Where Did All the Love Go? |  Artist : Kasabian
Track : War Pigs |  Artist : Cake
Track : Rock & Roll Queen |  Artist : The Subways
Track : People Say |  Artist : Portugal. The Man
Track : From The Ritz To The Rubble |  Artist : Arctic Monkeys
Track : My Doorbell |  Artist : The White Stripes
Track : New Fang |  Artist : Them Crooked Vultures
Track : Everyday I Love You Less And Less |  Artist : Kaiser Chiefs
Track : Amongst The Waves |  Artist : Pearl Jam
Track : Only |  Artist : Nine Inch Nails
Track : Another Way to Die |  Artist : Jack White
Track : Always Where I Need To Be |  Artist : The Kooks
Track : Blue Orchid |  Artist : The White Stripes
Track : Gold Lion |  Artist : Yeah Yeah Yeahs
Track : The Fixer |  Artist : Pearl Jam
Track : Tales of Endurance, Pt. 4, 5 & 6 |  Artist : Supergrass
Track : Get Off |  Artist : The Dandy Warhols
Track : Ride |  Artist : The Vines
Track : Get Free |  Artist : The Vines
Track : Oh My God |  Artist : Kaiser Chiefs
Track : Anna Molly |  Artist : Incubus
Track : Your Love Alone Is Not Enough (feat. Nina Persson) |  Artist : Manic Street Preachers
Track : Rebellion (Lies) |  Artist : Arcade Fire
Track : The Last High |  Artist : The Dandy Warhols
Track : She's A Genius |  Artist : Jet
Track : The Hand That Feeds |  Artist : Nine Inch Nails
Track : Make It Wit Chu |  Artist : Queens of the Stone Age
Track : Teddy Picker |  Artist : Arctic Monkeys
Track : Highly Evolved |  Artist : The Vines
Track : Flathead |  Artist : The Fratellis
Track : E-Pro |  Artist : Beck
Track : Walk Away |  Artist : Franz Ferdinand
Track : Tick Tick Boom |  Artist : The Hives
Track : Godless |  Artist : The Dandy Warhols

Track : Breakdown - Live |  Artist : Spoon
Track : I Get Around - Live |  Artist : Red Hot Chili Peppers
Track : Heathens / Jumpsuit - Cover |  Artist : Brass Against
Track : Lovesong - Recorded at Spotify Studios NYC |  Artist : Welles
Track : The Chain |  Artist : Toothgrinder
Track : Stairway to Heaven |  Artist : Mastodon
Track : Word Up! |  Artist : Korn
Track : That Thing You Do! |  Artist : Billie Joe Armstrong
Track : White Room (feat. Jacoby Shaddix) |  Artist : Apocalyptica
Track : Take On Me |  Artist : Reel Big Fish
Track : Blank Generation - Studio Version - Recorded at Electric Lady Studios |  Artist : The Raconteurs
Track : My Sharona - Live Session from Abbey Road Studios, London, UK |  Artist : Royal Blood
Track : Heroes |  Artist : Sammy Hagar
Track : Live And Let Die |  Artist : Guns N' Roses
Track : Mississippi Queen |  Artist : Joyous Wolf
Track : I Will Survive |  Artist : Cake
Track : Isolation |  Artist : Jeff Beck
Track : Fly Away |  Artist : Larkin Poe
Track : Growin' Up - acoustic at home |  Artist : Eddie Vedder
Track : Summer In the City |  Artist : The Snuts
Track : Blinded By The Light - From "Super Troopers 2" Soundtrack |  Artist : Eagles Of Death Metal
Track : Lithium |  Artist : The Polyphonic Spree
Track : Turn The Page |  Artist : Metallica
Track : Hungry Like the Wolf - Recorded Live at AIR Studios, London |  Artist : Muse
Track : Radioactive |  Artist : Bullet For My Valentine
Track : Only Wanna Be With You - Pokémon 25 Version |  Artist : Post Malone
Track : Nothing Compares 2 U |  Artist : Chris Cornell
Track : Our House |  Artist : American Hi-Fi
Track : The Day I Tried To Live |  Artist : Sevendust
Track : PEOPLE (feat. FIDLAR) |  Artist : SWMRS
Track : Nothing Breaks Like a Heart |  Artist : Frank Carter & The Rattlesnakes
Track : Ring of Fire |  Artist : Social Distortion
Track : Come Together |  Artist : Godsmack
Track : She |  Artist : The Sword
Track : Rock & Roll |  Artist : Alice Cooper
Track : Ballroom Blitz |  Artist : The Struts
Track : Somebody That I Used to Know |  Artist : Three Days Grace
Track : Smooth Criminal |  Artist : Alien Ant Farm
Track : The Pot |  Artist : Brass Against
Track : Feeling Good |  Artist : Muse
Track : Watching The Wheels |  Artist : Chris Cornell
Track : All Along the Watchtower |  Artist : Jimi Hendrix
Track : How I Could Just Kill a Man |  Artist : Rage Against The Machine
Track : Five Years |  Artist : Duran Duran
Track : MONTERO (Call Me By Your Name) |  Artist : VRSTY
Track : Love Is Blindness |  Artist : Jack White
Track : Heroes |  Artist : Hollywood Vampires
Track : Get It While You Can |  Artist : Chris Cornell
Track : Beat It - Studio Version |  Artist : Fall Out Boy
Track : Ramble On |  Artist : Train
Track : Fake Friends (feat. Joan Jett) |  Artist : L7
Track : Break Stuff |  Artist : K.Flay
Track : I Am The Walrus - Live |  Artist : Oasis
Track : Blue Monday |  Artist : Orgy
Track : Jump Into The Fire |  Artist : Chris Cornell
Track : Reach Out I'll Be There |  Artist : The Jaded Hearts Club
Track : Just Like Heaven |  Artist : Dinosaur Jr.
Track : Psycho Killer |  Artist : The Wrecks
Track : Rolling In The Deep - Recorded At Spotify Studios NYC |  Artist : Greta Van Fleet
Track : What a Wonderful World |  Artist : Joey Ramone
Track : Date Rape |  Artist : Pepper
Track : Dreaming |  Artist : Green Day
Track : Listen To Your Heart |  Artist : Through Fire
Track : About A Girl |  Artist : Bully
Track : Personal Jesus |  Artist : Johnny Cash
Track : Patience |  Artist : Chris Cornell
Track : Showdown |  Artist : Chris Cornell
Track : I Just Don't Know What To Do With Myself |  Artist : The White Stripes
Track : The Boys of Summer |  Artist : The Ataris
Track : Voodoo Child |  Artist : Tom Morello
Track : I Wanna Get High |  Artist : The Record Company
Track : Numb (Acoustic) |  Artist : The Veer Union
Track : Zombie (Live from the NIVA Save Our Stages Festival) |  Artist : Miley Cyrus
Track : Don’t You (Forget About Me) - live from Abbey Road Studios, London |  Artist : beabadoobee
Track : Fortunate Son |  Artist : The Dead Daisies
Track : Heroes |  Artist : Bush
Track : 99 Red Balloons |  Artist : Goldfinger
Track : Steppin' Out |  Artist : American Hi-Fi
Track : Iris |  Artist : DIAMANTE
Track : Come Together |  Artist : Gary Clark Jr.
Track : I Think We're Alone Now |  Artist : Billie Joe Armstrong
Track : Hard To Handle |  Artist : The Black Crowes
Track : Call Me |  Artist : Franz Ferdinand
Track : I Fought the Law |  Artist : The Clash
Track : One Night |  Artist : Danzig
Track : Billie Jean |  Artist : Chris Cornell
Track : Personal Jesus - Recorded At Spotify Studios NYC |  Artist : Def Leppard
Track : Everything She Wants |  Artist : Alien Ant Farm
Track : Careless Whisper |  Artist : Seether
Track : Bullet With Butterfly Wings |  Artist : Taking Back Sunday
Track : Dream On |  Artist : Blacktop Mojo
Track : War Pigs |  Artist : Faith No More
Track : Somebody Told Me |  Artist : Motionless In White
Track : The Red |  Artist : We Are PIGS
Track : Mad World |  Artist : Palaye Royale

Track : Hounds of Love |  Artist : The Futureheads
Track : I Hate My Generation |  Artist : Sloan
Track : Thirteen |  Artist : Big Star
Track : Hallways |  Artist : Islands
Track : One Way Or Another |  Artist : Blondie
Track : Watching The Detectives |  Artist : Elvis Costello
Track : Veronica |  Artist : Elvis Costello
Track : Someday, Someway - Remastered |  Artist : Marshall Crenshaw
Track : Surrender |  Artist : Cheap Trick
Track : The Way |  Artist : Fastball
Track : No Matter What |  Artist : Badfinger
Track : Sittin' Pretty |  Artist : Brendan Benson
Track : The Good Life |  Artist : Weezer
Track : Energy |  Artist : The Apples In Stereo
Track : I Want You to Want Me |  Artist : Cheap Trick
Track : Challengers |  Artist : The New Pornographers
Track : My Best Friend's Girl |  Artist : The Cars
Track : Hey Julie |  Artist : Fountains Of Wayne
Track : Hanging On The Telephone |  Artist : Blondie
Track : September Gurls |  Artist : Big Star
Track : Go All The Way |  Artist : Raspberries
Track : My Sharona |  Artist : The Knack
Track : Air Mattress |  Artist : Conor Oberst
Track : What Do I Get? |  Artist : Buzzcocks
Track : Girlfriend |  Artist : Matthew Sweet
Track : Game Of Pricks |  Artist : Guided By Voices
Track : A Girl Like You |  Artist : The Smithereens
Track : Buddy Holly |  Artist : Weezer
Track : Crying, Waiting, Hoping - 2006 Remaster |  Artist : Marshall Crenshaw
Track : Just What I Needed |  Artist : The Cars
Track : Bohemian Like You |  Artist : The Dandy Warhols
Track : Get Off |  Artist : The Dandy Warhols
Track : Ever Fallen In Love With Someone (You Shouldn't Have Fallen In Love With) |  Artist : Buzzcocks
Track : Bastards of Young - 2008 Remaster |  Artist : The Replacements
Track : Black And White |  Artist : The dB's
Track : Roll To Me |  Artist : Del Amitri
Track : Cruel To Be Kind |  Artist : Nick Lowe
Track : Superman |  Artist : Lazlo Bane

Track : Ukiyo |  Artist : tortuganónima
Track : Caballos (Horses) |  Artist : The Polar Dream
Track : Mimi Ashi |  Artist : Oh No! Yoko
Track : All We Need Is A Little Energon And A Lot Of Luck |  Artist : Meet Me in St. Louis
Track : Los Bajos Fondos |  Artist : No Somos Marineros
Track : Sultans of Ping |  Artist : Delta Sleep
Track : Bonus Trigger |  Artist : Town Portal
Track : Camp Adventure |  Artist : Delta Sleep
Track : Habanero |  Artist : FRDZ
Track : They Move on Tracks of Never-Ending Light |  Artist : This Will Destroy You
Track : Letter To ZZ Top |  Artist : U.S. Maple
Track : Shiva |  Artist : Austin TV
Track : Jazztas |  Artist : DJ Perro
Track : El Exilio de Godomar |  Artist : Kinder
Track : Railroad Cancellation |  Artist : Don Caballero
Track : Never Meant |  Artist : American Football
Track : Alexander Supertramp |  Artist : Bangladesh
Track : 春雨 |  Artist : Elephant Gym
Track : Voces iluminadas por sonrientes |  Artist : Austin TV
Track : Friends Suck |  Artist : Land Wars
Track : Cut Self Not |  Artist : Faraquet
Track : Bambú |  Artist : Puerto Austral
Track : Climbing a Wall |  Artist : Floral
Track : Gemelos Cóctel |  Artist : No Somos Marineros
Track : That's Git |  Artist : Olde Pine
Track : Little Bubble, Where You Going? |  Artist : Piglet
Track : Novelesco |  Artist : Defórmica
Track : minet |  Artist : archipiélagos
Track : Ten-Day Interval |  Artist : Tortoise
Track : Andes |  Artist : Montaña
Track : When the Catholic Girls Go Camping, the Nicotine Vampires Rule Supreme. |  Artist : Giraffes? Giraffes!
Track : Beow |  Artist : Suffer Like G Did
Track : itsallwaves |  Artist : Enemies
Track : Everyone Is My Friend |  Artist : OWLS
Track : El Capitán |  Artist : Yo Triceratop
Track : Hungover Tehran |  Artist : Mylets
Track : Cat Fantastic |  Artist : TTNG
Track : Your Hand In Mine |  Artist : Explosions In The Sky
Track : Bubble Dream |  Artist : Chon
Track : Don, Aman |  Artist : Slint
Track : Pachuca |  Artist : Diles que no me maten
Track : 953 |  Artist : black midi
Track : Teratology |  Artist : The Physics House Band
Track : Cramm |  Artist : Three Trapped Tigers
Track : Echolocation |  Artist : LITE
Track : 14.12 |  Artist : Pirámides
Track : Baile Amargo |  Artist : Wanderlust
Track : GRVD |  Artist : LEÑA
Track : Pineapple |  Artist : standards
Track : Valerio Benustelli |  Artist : Jean Loup
Track : 1-800-GHOST-DANCE |  Artist : Hella
Track : My Only Swerving |  Artist : El Ten Eleven
Track : potage |  Artist : tricot
Track : 003: Haiyah! |  Artist : DJ Perro
Track : Sea Song |  Artist : Faraquet
Track : Fire Back About Your New Baby's Sex |  Artist : Don Caballero
Track : shibuya (feat. San Holo) |  Artist : Covet
Track : Una Historia para Acabar Con Todas las Historias |  Artist : Helices
Track : Scilla |  Artist : Valerian Swing
Track : Rivers |  Artist : Föllakzoid
Track : Crucemos los Puentes... |  Artist : Helices
Track : At the Turf Field Behind My Parents' House |  Artist : Giraffes? Giraffes!
Track : Lasitud |  Artist : Cazamos Cometas
Track : Quiet |  Artist : This Will Destroy You
Track : two moons |  Artist : toe
Track : Queso |  Artist : Hungría
Track : Chevalier Bulltoe |  Artist : Totorro
Track : Cloudy |  Artist : Trees Before Fall
Track : Weird Circles |  Artist : Tera Melos
Track : The Yabba |  Artist : Battles
Track : El Hombre Pánico |  Artist : Austin TV
Track : …But the Pants Stay On |  Artist : A Minor Forest
Track : Raft Easily |  Artist : Rooftops
Track : Gatatttack! |  Artist : Ikiatari
Track : Torino |  Artist : Jean Loup
Track : tremolo+delay |  Artist : toe
Track : Espejos Dorados |  Artist : tortuganónima

Track : Only Ones Who Know |  Artist : Arctic Monkeys
Track : When You're Gone |  Artist : Avril Lavigne
Track : Control - Acoustic Version |  Artist : Puddle Of Mudd
Track : Grazed Knees |  Artist : Snow Patrol
Track : The Reason |  Artist : Hoobastank
Track : Big Yellow Taxi |  Artist : Counting Crows
Track : 100 Suns |  Artist : Thirty Seconds To Mars
Track : Hear You Me |  Artist : Jimmy Eat World
Track : Same |  Artist : Snow Patrol
Track : Taking Pictures Of You |  Artist : The Kooks
Track : My Sundown |  Artist : Jimmy Eat World
Track : You And Me |  Artist : Lifehouse
Track : Bother |  Artist : Stone Sour
Track : Make This Go On Forever |  Artist : Snow Patrol
Track : Your House |  Artist : Jimmy Eat World
Track : Somewhere In Between |  Artist : Lifehouse
Track : Your Arms Feel Like home |  Artist : 3 Doors Down
Track : The Story |  Artist : Thirty Seconds To Mars
Track : On Fire |  Artist : Switchfoot
Track : The End |  Artist : Pearl Jam
Track : Keep Holding On |  Artist : Avril Lavigne
Track : Dear Agony |  Artist : Breaking Benjamin
Track : Twenty-four |  Artist : Switchfoot
Track : Broken |  Artist : Seether
Track : Swing Life Away |  Artist : Rise Against
Track : The Scientist |  Artist : Coldplay
Track : Waiting On the World to Change |  Artist : John Mayer
Track : Only The Young |  Artist : Brandon Flowers
Track : Tomorrow |  Artist : Avril Lavigne
Track : Maybe Tomorrow |  Artist : Stereophonics
Track : This Is A Call |  Artist : Thousand Foot Krutch
Track : Sparks |  Artist : Coldplay
Track : Learn You Inside Out |  Artist : Lifehouse
Track : Sailed Away |  Artist : Saving Abel
Track : Shut Your Eyes |  Artist : Snow Patrol
Track : Stuck In A Moment You Can't Get Out Of |  Artist : U2
Track : Sailing To Philadelphia |  Artist : Mark Knopfler
Track : Seaside |  Artist : The Kooks
Track : Mohammed |  Artist : The Dandy Warhols
Track : Falling Down (feat. Justin Timberlake) |  Artist : Duran Duran
Track : In A Little While |  Artist : U2
Track : Here Without You |  Artist : 3 Doors Down
Track : Your Body Is a Wonderland |  Artist : John Mayer
Track : Original Of The Species |  Artist : U2
Track : Learning To Breathe |  Artist : Switchfoot
Track : Behind Blue Eyes |  Artist : Limp Bizkit
Track : Thank You For Loving Me |  Artist : Bon Jovi
Track : Warning Sign |  Artist : Coldplay
Track : Ten Cent Pistol |  Artist : The Black Keys
Track : Down Another Day |  Artist : Limp Bizkit
Track : Walking Away |  Artist : Lifehouse
Track : Trouble |  Artist : Coldplay
Track : All In All |  Artist : Lifehouse
Track : Someone Else Not Me |  Artist : Duran Duran
Track : A Stranger |  Artist : A Perfect Circle
Track : Getaway Car |  Artist : Audioslave
Track : Drops of Jupiter (Tell Me) |  Artist : Train
Track : Everybody's Changing |  Artist : Keane
Track : Heartbreak Warfare |  Artist : John Mayer
Track : Cat And Mouse |  Artist : The Red Jumpsuit Apparatus
Track : Into The Sun |  Artist : Lifehouse
Track : Love on the Weekend |  Artist : John Mayer
Track : Chapter One |  Artist : Lifehouse
Track : In My Place |  Artist : Coldplay
Track : Hero Of War |  Artist : Rise Against
Track : Sometimes You Can't Make It On Your Own |  Artist : U2
Track : Clocks |  Artist : Coldplay
Track : Somewhere Only We Know |  Artist : Keane
Track : Roadside |  Artist : Rise Against
Track : We Never Change |  Artist : Coldplay
Track : So Long Goodbye |  Artist : Sum 41
Track : Hey There Delilah |  Artist : Plain White T's
Track : Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007 |  Artist : John Mayer
Track : A Modern Myth |  Artist : Thirty Seconds To Mars
Track : Again |  Artist : Lenny Kravitz
Track : Chasing Cars |  Artist : Snow Patrol
Track : I Can't Stay |  Artist : The Killers
Track : Innocence |  Artist : Avril Lavigne
Track : Already Gone |  Artist : Kelly Clarkson
Track : Here I Am - End Title |  Artist : Bryan Adams
Track : I Will Follow You into the Dark |  Artist : Death Cab for Cutie
Track : Broken |  Artist : Lifehouse
Track : The Blessed Hellride |  Artist : Black Label Society
Track : Complicated |  Artist : Avril Lavigne
Track : Where Is Your Heart |  Artist : Kelly Clarkson
Track : All Of This |  Artist : blink-182
Track : Breathing |  Artist : Lifehouse
Track : Rest In Pieces |  Artist : Saliva
Track : Set The Fire To The Third Bar |  Artist : Snow Patrol
Track : Too Afraid to Love |  Artist : The Black Keys
Track : Fly To Me |  Artist : Keane
Track : Simple Man - Acoustic |  Artist : Shinedown

Track : Wonderwall |  Artist : Oasis
Track : A Cloak Of Elvenkind |  Artist : Marcy Playground
Track : My Favorite Mistake |  Artist : Sheryl Crow
Track : Polly |  Artist : Nirvana
Track : One |  Artist : U2
Track : Heaven Help |  Artist : Lenny Kravitz
Track : Under the Bridge |  Artist : Red Hot Chili Peppers
Track : Cloud Number Nine |  Artist : Bryan Adams
Track : Believe |  Artist : Lenny Kravitz
Track : She Talks To Angels |  Artist : The Black Crowes
Track : Sullivan Street |  Artist : Counting Crows
Track : Human Touch |  Artist : Bruce Springsteen
Track : Send Me An Angel |  Artist : Scorpions
Track : Daysleeper |  Artist : R.E.M.
Track : Road Trippin' |  Artist : Red Hot Chili Peppers
Track : Linger |  Artist : The Cranberries
Track : November Rain |  Artist : Guns N' Roses
Track : I Don't Want to Miss a Thing - From "Armageddon" Soundtrack |  Artist : Aerosmith
Track : Drive |  Artist : R.E.M.
Track : Lie To Me |  Artist : Bon Jovi
Track : Something To Believe In - Remastered |  Artist : Poison
Track : Still Got The Blues |  Artist : Gary Moore
Track : Thinking Of You |  Artist : Lenny Kravitz
Track : Blaze Of Glory - From "Young Guns II" Soundtrack |  Artist : Jon Bon Jovi
Track : Too Much Love Will Kill You - 2011 Remaster |  Artist : Queen
Track : While My Guitar Gently Weeps |  Artist : The Jeff Healey Band
Track : 29 Palms - 2006 Remaster |  Artist : Robert Plant
Track : Hallelujah |  Artist : Jeff Buckley
Track : (Everything I Do) I Do It For You |  Artist : Bryan Adams
Track : Luna - Remastered |  Artist : The Smashing Pumpkins
Track : '74-'75 |  Artist : The Connells
Track : Easy |  Artist : Faith No More
Track : Blood Money |  Artist : Jon Bon Jovi
Track : Apart |  Artist : The Cure
Track : Home |  Artist : Sheryl Crow
Track : What It's Like |  Artist : Everlast
Track : Secret |  Artist : Heart
Track : Something In The Way |  Artist : Nirvana
Track : Dreaming My Dreams |  Artist : The Cranberries
Track : Do I Have To Say The Words? |  Artist : Bryan Adams
Track : Wind Of Change |  Artist : Scorpions
Track : To Be With You - 2010 Remastered Version |  Artist : Mr. Big
Track : Perfect Blue Buildings |  Artist : Counting Crows
Track : Push |  Artist : Matchbox Twenty
Track : Amazing |  Artist : Aerosmith
Track : Lucky Man |  Artist : The Verve
Track : Heaven For Everyone - Remastered 2011 |  Artist : Queen
Track : Prayer 94 |  Artist : Bon Jovi
Track : Two Steps Behind - String / Acoustic Version |  Artist : Def Leppard
Track : Just the Way It Is, Baby |  Artist : The Rembrandts
Track : Ode To My Family |  Artist : The Cranberries
Track : I Still Do |  Artist : The Cranberries
Track : Goodnight Elisabeth |  Artist : Counting Crows
Track : Someday We'll Know |  Artist : New Radicals
Track : Cats In The Cradle |  Artist : Ugly Kid Joe
Track : Erase / Rewind |  Artist : The Cardigans
Track : This Ain't A Love Song |  Artist : Bon Jovi
Track : Hole In My Soul |  Artist : Aerosmith
Track : Thirty-Three - Remastered 2012 |  Artist : The Smashing Pumpkins
Track : Country Feedback |  Artist : R.E.M.
Track : Miracle |  Artist : Jon Bon Jovi
Track : Since I Don't Have You |  Artist : Guns N' Roses
Track : Secret Garden |  Artist : Bruce Springsteen
Track : More Than Words |  Artist : Extreme
Track : Shattered |  Artist : The Cranberries
Track : Scar Tissue |  Artist : Red Hot Chili Peppers
Track : Weather With You |  Artist : Crowded House
Track : The Man Who Sold The World |  Artist : Nirvana
Track : Twenty One |  Artist : The Cranberries
Track : I Belong To You |  Artist : Lenny Kravitz
Track : No Rain |  Artist : Blind Melon
Track : Oh Me |  Artist : Nirvana
Track : To Wish Impossible Things |  Artist : The Cure
Track : It Ain't Over 'Til It's Over |  Artist : Lenny Kravitz
Track : See You Soon |  Artist : Coldplay
Track : Secret Smile |  Artist : Semisonic
Track : If God Will Send His Angels |  Artist : U2
Track : Find The River |  Artist : R.E.M.
Track : When Love And Hate Collide |  Artist : Def Leppard
Track : On A Day Like Today |  Artist : Bryan Adams
Track : Speedway |  Artist : Counting Crows
Track : Spaceman |  Artist : 4 Non Blondes
Track : Lake Of Fire |  Artist : Nirvana
Track : If You Can't Say No |  Artist : Lenny Kravitz
Track : 29 |  Artist : Gin Blossoms
Track : You And Me |  Artist : The Cranberries
Track : Nothing Else Matters |  Artist : Metallica
Track : Wild World - 2009 Remastered Version |  Artist : Mr. Big
Track : I Think About You |  Artist : Bryan Adams
Track : Seeing Things |  Artist : The Black Crowes
Track : So Cruel |  Artist : U2
Track : Strong Enough |  Artist : Sheryl Crow
Track : All I Wanna Do Is Make Love To You |  Artist : Heart
Track : Everybody Hurts |  Artist : R.E.M.

Track : City of Angels (Acoustic) |  Artist : Jared Leto
Track : Freakin' Out On the Interstate |  Artist : Briston Maroney
Track : Zombie - Acoustic Version |  Artist : The Cranberries
Track : Good Riddance (Time of Your Life) |  Artist : Green Day
Track : Wicked Game - Acoustic; Live |  Artist : Stone Sour
Track : Cherry |  Artist : Moose Blood
Track : Impossible |  Artist : Nothing But Thieves
Track : Elderly Woman Behind the Counter in a Small Town - Acoustic Version |  Artist : Pearl Jam
Track : Ghost - Acoustic |  Artist : Badflower
Track : Trouble |  Artist : Cage The Elephant
Track : Rolling In The Deep - Recorded At Spotify Studios NYC |  Artist : Greta Van Fleet
Track : Loveless |  Artist : PVRIS
Track : Lazy Eye |  Artist : Silversun Pickups
Track : Closer |  Artist : Kings of Leon
Track : Exits |  Artist : Foals
Track : Hold On |  Artist : Alabama Shakes
Track : Swing Life Away |  Artist : Rise Against
Track : November Rain |  Artist : Guns N' Roses
Track : Through Glass |  Artist : Stone Sour
Track : Wonderwall |  Artist : Oasis
Track : Mad Love |  Artist : Bush
Track : I Will Follow You into the Dark |  Artist : Death Cab for Cutie
Track : Pearl Cadillac |  Artist : Gary Clark Jr.
Track : Love Is Blindness |  Artist : Jack White
Track : Soul Meets Body |  Artist : Death Cab for Cutie
Track : All I Want Is You |  Artist : U2
Track : Californication |  Artist : Red Hot Chili Peppers
Track : Hard To Be Alone |  Artist : Barns Courtney
Track : Patience |  Artist : Chris Cornell
Track : High And Dry |  Artist : Radiohead
Track : Spaceboy - Remastered |  Artist : The Smashing Pumpkins
Track : Landslide - Remastered |  Artist : The Smashing Pumpkins
Track : Nutshell |  Artist : Alice In Chains
Track : Shame Shame |  Artist : Foo Fighters
Track : I Am the Highway |  Artist : Audioslave
Track : Madness |  Artist : Muse
Track : Running To Stand Still |  Artist : U2
Track : Like a Stone |  Artist : Audioslave
Track : It's Too Much |  Artist : Moose Blood
Track : Hunger Strike - 25th Anniversary Mix |  Artist : Temple Of The Dog
Track : Something In The Way |  Artist : Nirvana
Track : Golden Dandelions - Acoustic |  Artist : Barns Courtney
Track : Present Tense |  Artist : Pearl Jam
Track : Use Somebody |  Artist : Kings of Leon
Track : Indigo Puff |  Artist : Sundara Karma
Track : Never Tear Us Apart |  Artist : INXS
Track : Way down We Go |  Artist : KALEO
Track : Moaning Lisa Smile |  Artist : Wolf Alice
Track : The Man Who Sold The World - Live Version |  Artist : Nirvana
Track : Pretty Peggy |  Artist : Wolfmother
Track : Get Hurt |  Artist : The Gaslight Anthem
Track : Plush - Acoustic |  Artist : Stone Temple Pilots
Track : Letters From The Sky |  Artist : Civil Twilight
Track : Low Down Rolling Stone |  Artist : Gary Clark Jr.
Track : Seasons |  Artist : Chris Cornell
Track : Bright Lights |  Artist : Gary Clark Jr.
